Unnamed: 0,object_id,class_id,tdmx_id,tdm_archive_name,revision,state,creation_date,user_object_id,user_id_mod,modification_date,tdm_description,tdm_supported_clb,tdmx_related_item_id,tdmx_material,tdmx_cad_identifier,tdmx_detailed_description,tdmx_comments,tdmx_3d_cad_identifier,tdmx_title_type,tdmx_scale,tdmx_page_size,file_type,file_name,directory,cad_ref_file_name,cad_ref_directory,vault_object_id,tdm_cad_dirtyflag,tdm_file_id,tdm_cfo_flag,tdm_component_name,tdm_component_modes,tdm_file_version,tdm_integration_managed,phase,par_revision,approval_date,effective_from,effective_until,under_operation,revision_stg,tdm_org_user_id,tdm_org_createdate,tdm_approved_by,tdm_document_type,tdm_archive_type,tdmx_related_flow_process,tdmx_flow_process_state,tdm_es_count,tdm_signature,tdm_part_check,tdm_sf_secure_lvl,tdm_sf_service,cn_indice_fournisseur,cn_livre_au_client_le,cn_valide_client_le,cn_codearticlewagon,tdm_secured_by,cn_livre_fournisseur_le,cn_approuve_fournisseur_le,tdm_origin_id,tdm_cad_version,tdm_cat_environment,cn_acs_document_fournisseur,cn_acs_document_gecpa_link,cn_acs_document_sap_link,cn_acs_document_help_link,cn_acs_document_client,cn_acs_document_car_maker,cn_acs_document_customer,cn_acs_ref_symetrique,cn_acs_num_client,cn_acs_document_related_item,cn_acs_document_related_proj,cn_acs_num_symetrie_client,tdm_cad_timestamp,cn_description_uk,cn_acs_pms_milestone,cn_acs_sysqual_lang,cn_acs_nomad_comment,cn_acs_sysqual_dept,cn_acs_sysqual_dept1,cn_archived,cn_archiver,cn_archive_date,cn_acs_training_subject,cn_acs_sap_plant,cn_acs_related_doc_id,cn_acs_source_cad_data_id,cn_acs_design_completion_lev,cn_acs_document_related_wfl_,cn_acs_related_wfl_id,cn_acs_design_completion_le1,cn_acs_standard_doc_rev,cn_acs_standard_doc_origin,cn_acs_standard_doc_id,cn_acs_standard_doc_domain,cn_acs_standard_doc_short_de,cn_acs_standard_doc_type,cn_acs_standard_doc_short_d1,cn_acs_standard_doc_domain2,cn_acs_tdep_cc_mails,cn_acs_tdep_send_for,cn_acs_tdep_context5,cn_acs_tdep_exch_extfile,cn_acs_tded_exch_contact,cn_acs_tded_exch_support,cn_acs_tded_exch_job_id,tdm_site_id,tdm_site_id_mod,tdm_site_id_owner,cn_acs_document_related_ite1,cn_acs_document_related_ite2,cn_acs_document_related_ite3,cn_acs_document_related_ite4
661956,2222751,117,PRT-0043775, ,G,3,31-10-2019 07:22,2835,1,05-05-2020 15:49,END_PIECE_-_BAR_--_SUNSHADE_---_LH,182,ITEM-011091, ,PRT-0043775 - END_PIECE_-_BAR_--_SUNSHADE_---_LH,6486 - ROOF SHADING B02E NISSAN,, ,-2147483647,-2147483647,-2147483647,26,PRT-0043775-_2222751_117.CATPart, ,PRT-0043775-.CATPart,I:\,146,1572508345,812E3E49-75DD-4D8C-83F2-E6DC7F768944,0,b9eff5b_f64_53a189ea_61f8, ,0,8,7,G.2,27-11-2019 11:59,27-11-2019 11:59,,-32767,1,28,02-09-2017 18:12,2835,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000025448,"8117,140;9501,140;",,,1784526, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,2,-2147483647,-2147483647,-2147483647,-2147483647
661958,2222753,117,PRT-0042126, ,G,3,31-10-2019 07:53,2835,1,05-05-2020 15:49,END_PIECE_-_BAR_--_SUNSHADE_---_RH,182,ITEM-011092, ,PRT-0042126 - END_PIECE_-_BAR_--_SUNSHADE_---_RH,6486 - ROOF SHADING B02E NISSAN,, ,-2147483647,-2147483647,-2147483647,26,PRT-0042126-_2222753_117.CATPart, ,PRT-0042126-.CATPart,I:\,146,1572508480,1167C24C-1EFD-46CE-A8CA-9177E71F29FC,0,b9eff5b_644_5433928d_7d6b, ,0,8,7,G.1,27-11-2019 11:59,27-11-2019 11:59,,-32767,1,28,22-03-2017 00:09,2835,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,,3000025447,"8117,140;9501,140;",,,1692980, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,2,-2147483647,-2147483647,-2147483647,-2147483647
661985,2279796,117,PRT-0052542, ,A.0,1,05-03-2020 16:24,22,1,05-05-2020 15:49,LH BEARING SUPPORT,182, ,PP-GF40,PRT-0052542 - LH BEARING SUPPORT,6486 - ROOF SHADING B02E NISSAN,, ,-2147483647,-2147483647,-2147483647,26,PRT-0052542-_2279796_117.CATPart, ,PRT-0052542-.CATPart,I:\,1,1583427355,C3FB5C69-53C9-4AB7-BCEF-AB67C83AB90D,0,b9eff5b_f64_53a167d8_2cce, ,-2147483647,8,8, ,,05-03-2020 11:59,,-32767,1,22,05-03-2020 16:24,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2279796, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
661988,2280271,117,PRT-0052549, ,A.1,1,06-03-2020 14:30,28,1,05-05-2020 15:49,CAD_MANAGEMENT_SUNSHADE_AllCATPart,182, , ,PRT-0052549 - CAD_MANAGEMENT_SUNSHADE_AllCATPart, ,ENVOYE CLIENT DU 060320, ,-2147483647,-2147483647,-2147483647,26,PRT-0052549-_2280271_117.CATPart, ,PRT-0052549-.CATPart,I:\,1,1583506766,7115BB42-1A51-4BB3-97D3-BF4918956702,0,857feb80_1df4_5e62398e_7280, ,0,8,8,A.0,,06-03-2020 11:59,,-32767,1,22,06-03-2020 11:54,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2279948, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
662569,2255112,117,PRT-0051659, ,A.0,1,21-01-2020 08:32,69,1,05-05-2020 15:48, ,182, , ,PRT-0051659 - , ,, ,-2147483647,-2147483647,-2147483647,26,PRT-0051659-_2255112_117.CATPart, ,PRT-0051659-.CATPart,I:\,1,1579793401,CCD14955-DA35-43A9-91EB-4ADADD1425EC,0,d72d0d52_128c_5e26b68f_184, ,0,8,8, ,,23-01-2020 11:59,,-32767,0,69,21-01-2020 08:32,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, ,"9501,140;",,,2255112, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,-2147483647,,,-2147483647,-2147483647, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
662692,2281392,735,TDEP-0011136A-A, ,A,3,10-03-2020 10:00,1,1,11-03-2020 17:03,2003101040_6599_Fixed glass 6599 for quotation,-2147483647, , , , ,"To: guillaume.regnard@group-acs.com
Cc: olivier.brichet@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0011136A-A

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on LAN ACS 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0011136
TDEP DOWNLOAD LINK  : CUSTOMER\6599_\2003101040_TDEP-0011136A-A_6599_Fixed glass 6599
SENDER              : ACS GROUP
SEND BY             : guillaume.regnard@group-acs.com
DATE                : 10/3/2020 at 11:00:30
--------------------------------------------------------------------------------------------------
RECIPIENT           : SAINT GOBAIN SEKURIT FRANCE
                      FLIPON Philippe
                      cadcam@saint-gobain.com
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2003101040_6599_Fixed glass 6599 for quotation
CONTEXT DESCRIPTION : Fixed glass 6599 for quotation 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : Web Portal (Contact)
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Native CatiaV5 CATDrawing Native CatiaV5 CATPart 
SOURCE FILE         : 2003101040_TDEP-0011136A-A_6599_Fixed glass 6599_CAO.zip
TRANSMITTED FILE    : 2003101040_TDEP-0011136A-A_6599_Fixed glass 6599_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 208 KB

Modified              Size Filename
------------------------------------------------------------
2020-03-10 11:00         0 Catia\
2020-03-10 11:00    499536 Catia\PRT-0051982_Rev-A.1.CATPart
------------------------------------------------------------
     Size: 0,48 MB  Zip: 0,20 MB  1 Files  1 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2003101040_TDEP-0011136A-A_6599_Fixed glass 6599_CAO_2281392_735.zip, ,2003101040_TDEP-0011136A-A_6599_Fixed glass 6599_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,B34C3527-699C-4B30-B086-1CFBEE0EB8C3,-32767, , ,-2147483647,-2147483647,8, ,11-03-2020 11:59,11-03-2020 11:59,,-32767,1,1,10-03-2020 10:00,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2281392, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,Fixed glass 6599 for quotation,,3071,7, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
662991,2278291,735,TDEP-0011110A-A, ,A,3,03-03-2020 08:43,1,1,03-03-2020 16:20,2003030931_6599_PANEL_-_FIXE,-2147483647, , , , ,"To: david.billy@group-acs.com
Cc: guillaume.regnard@group-acs.com,olivier.brichet@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0011110A-A

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on LAN ACS 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0011110
TDEP DOWNLOAD LINK  : CUSTOMER\6599_\2003030931_TDEP-0011110A-A_6599_PANEL_-_FIXE
SENDER              : ACS GROUP
SEND BY             : david.billy@group-acs.com
DATE                : 3/3/2020 at 09:43:06
--------------------------------------------------------------------------------------------------
RECIPIENT           : SAINT GOBAIN SEKURIT FRANCE
                      FLIPON Philippe
                      cadcam@saint-gobain.com
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2003030931_6599_PANEL_-_FIXE
CONTEXT DESCRIPTION : PANEL_-_FIXE 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : Web Portal (Contact)
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Native CatiaV5 CATDrawing Native CatiaV5 CATPart 
SOURCE FILE         : 2003030931_TDEP-0011110A-A_6599_PANEL_-_FIXE_CAO.zip
TRANSMITTED FILE    : 2003030931_TDEP-0011110A-A_6599_PANEL_-_FIXE_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 209 KB

Modified              Size Filename
------------------------------------------------------------
2020-03-03 09:43         0 Catia\
2020-03-03 09:43    499536 Catia\PRT-0051982_Rev-A.1.CATPart
------------------------------------------------------------
     Size: 0,48 MB  Zip: 0,20 MB  1 Files  1 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2003030931_TDEP-0011110A-A_6599_PANEL_-_FIXE_CAO_2278291_735.zip, ,2003030931_TDEP-0011110A-A_6599_PANEL_-_FIXE_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,1603FB65-3F3C-4449-BC73-CA60469906E1,-32767, , ,-2147483647,-2147483647,8, ,03-03-2020 11:59,03-03-2020 11:59,,-32767,1,1,03-03-2020 08:43,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2278291, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,PANEL_-_FIXE,,3071,7, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
662992,2278292,735,TDEP-0011110A-B, ,A,3,03-03-2020 08:43,1,1,03-03-2020 08:43,2003030931_6599_PANEL_-_FIXE,-2147483647, , , , ,"To: r.rodrigo@starglass.es,david.billy@group-acs.com
Cc: guillaume.regnard@group-acs.com,olivier.brichet@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0011110A-B

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on ACS FTP Server 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0011110
TDEP DOWNLOAD LINK  : /To_STARGLASS%20ASTUR%20SAU/6599/2003030931_TDEP-0011110A-B_6599_PANEL_-_FIXE_CAO.zip
SENDER              : ACS GROUP
SEND BY             : david.billy@group-acs.com
DATE                : 3/3/2020 at 09:43:07
--------------------------------------------------------------------------------------------------
RECIPIENT           : STARGLASS ASTUR SAU
                      RODRIGO R
                      r.rodrigo@starglass.es
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2003030931_6599_PANEL_-_FIXE
CONTEXT DESCRIPTION : PANEL_-_FIXE 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : FTP (ACS)
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Dxf (Version 2000) Step (Step214) 
SOURCE FILE         : 2003030931_TDEP-0011110A-B_6599_PANEL_-_FIXE_CAO.zip
TRANSMITTED FILE    : 2003030931_TDEP-0011110A-B_6599_PANEL_-_FIXE_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 112 KB

2020-03-03 09:43         0 Step\
2020-03-03 09:43    531964 Step\PRT-0051982_Rev-A.1.stp
------------------------------------------------------------
     Size: 0,51 MB  Zip: 0,11 MB  1 Files  1 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2003030931_TDEP-0011110A-B_6599_PANEL_-_FIXE_CAO_2278292_735.zip, ,2003030931_TDEP-0011110A-B_6599_PANEL_-_FIXE_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,4B779905-2A62-4A37-A641-B91FCCE4C0A6,-32767, , ,-2147483647,-2147483647,8, ,03-03-2020 11:59,03-03-2020 11:59,,-32767,1,1,03-03-2020 08:43,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2278292, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,PANEL_-_FIXE,,3140,5, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
662993,2278293,735,TDEP-0011110A-C, ,A,3,03-03-2020 08:43,1,1,03-03-2020 08:43,2003030931_6599_PANEL_-_FIXE,-2147483647, , , , ,"To: arpal@wanadoo.fr,david.billy@group-acs.com
Cc: guillaume.regnard@group-acs.com,olivier.brichet@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0011110A-C

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on this Mail 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0011110
TDEP DOWNLOAD LINK  : 2003030931_TDEP-0011110A-C_6599_PANEL_-_FIXE_CAO.zip
SENDER              : ACS GROUP
SEND BY             : david.billy@group-acs.com
DATE                : 3/3/2020 at 09:43:08
--------------------------------------------------------------------------------------------------
RECIPIENT           : INDUVER
                      DE MEYER Régis
                      arpal@wanadoo.fr
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2003030931_6599_PANEL_-_FIXE
CONTEXT DESCRIPTION : PANEL_-_FIXE 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : Email
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Pdf Step (Step214) 
SOURCE FILE         : 2003030931_TDEP-0011110A-C_6599_PANEL_-_FIXE_CAO.zip
TRANSMITTED FILE    : 2003030931_TDEP-0011110A-C_6599_PANEL_-_FIXE_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 112 KB

2020-03-03 09:43         0 Step\
2020-03-03 09:43    531964 Step\PRT-0051982_Rev-A.1.stp
------------------------------------------------------------
     Size: 0,51 MB  Zip: 0,11 MB  1 Files  1 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2003030931_TDEP-0011110A-C_6599_PANEL_-_FIXE_CAO_2278293_735.zip, ,2003030931_TDEP-0011110A-C_6599_PANEL_-_FIXE_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,7F2144F8-CC09-4E95-8247-DD9E7D6CA9BF,-32767, , ,-2147483647,-2147483647,8, ,03-03-2020 11:59,03-03-2020 11:59,,-32767,1,1,03-03-2020 08:43,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2278293, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,PANEL_-_FIXE,,5205,4, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
663095,2278294,735,TDEP-0011110A-D, ,A,3,03-03-2020 08:43,1,1,03-03-2020 08:43,2003030931_6599_PANEL_-_FIXE,-2147483647, , , , ,"To: cyril.poinsot@nsg.com,david.billy@group-acs.com
Cc: guillaume.regnard@group-acs.com,olivier.brichet@group-acs.com
 Subject: Data coming from ACS is available: TDEP-0011110A-D

A new TECHNICAL DATA EXCHANGE PACKAGE is available for download on ACS FTP Server 
--------------------------------------------------------------------------------------------------
TDEP ID             : TDEP-0011110
TDEP DOWNLOAD LINK  : /To_NSG/6599/2003030931_TDEP-0011110A-D_6599_PANEL_-_FIXE_CAO.zip
SENDER              : ACS GROUP
SEND BY             : david.billy@group-acs.com
DATE                : 3/3/2020 at 09:43:09
--------------------------------------------------------------------------------------------------
RECIPIENT           : NSG
                      POINSOT Cyril
                      cyril.poinsot@nsg.com
-------------------------------------------------------------------------------------------------- 
PROJECT             : 6599
TDEP CONTEXT        : 2003030931_6599_PANEL_-_FIXE
CONTEXT DESCRIPTION : PANEL_-_FIXE 
DATA AVAILABLE FOR  : Request For Quotation
EXCHANGE SUPPORT    : FTP (ACS)
Total File Count    : 1
--------------------------------------------------------------------------------------------------
EXCHANGE FORMAT     : Native CatiaV5 CATDrawing Native CatiaV5 CATPart 
SOURCE FILE         : 2003030931_TDEP-0011110A-D_6599_PANEL_-_FIXE_CAO.zip
TRANSMITTED FILE    : 2003030931_TDEP-0011110A-D_6599_PANEL_-_FIXE_CAO.zip
----------------------------------------------------------------------------------------------------
Physical Zip size: 209 KB

2020-03-03 09:43         0 Catia\
2020-03-03 09:43    499536 Catia\PRT-0051982_Rev-A.1.CATPart
------------------------------------------------------------
     Size: 0,48 MB  Zip: 0,20 MB  1 Files  1 Folders

Importants informations :

If login is required to download data,
use your username and password previously sent by transfercao@group-acs.com

The reference CAD data for ACS are data with native formats :
	For CatiaV5 projects: CATPart; CATDrawing; CATProduct
	For NX projects: prt

All other CAD data formats given by ACS, further to your request, are used to make easy data utilisation. 
If there is a doubt or litigation when using these-ones, data with native formats above will be used as reference.
The native formats are at your disposal on request by mail at transfercao@group-acs.com. 

This email is automatically generated. Do not reply.
To get support, please send email to transfercao@group-acs.com
", ,-2147483647,-2147483647,-2147483647,73,2003030931_TDEP-0011110A-D_6599_PANEL_-_FIXE_CAO_2278294_735.zip, ,2003030931_TDEP-0011110A-D_6599_PANEL_-_FIXE_CAO.zip,C:\TempAcsDataXchange\Work\,3,-2147483647,F955B3D6-1F44-43FB-A946-BAEA3E393B57,-32767, , ,-2147483647,-2147483647,8, ,03-03-2020 11:59,03-03-2020 11:59,,-32767,1,1,03-03-2020 08:43,1,-2147483647,-2147483647,-2147483647,-2147483647,-32767,,-2147483647,0,-2147483647, ,,, , ,,,2278294, ,-2147483647,-2147483647,http://intra-gecpa.group-acs.local/,C:\Program Files\SAP\SapSetup\setup\SAL\SapLogon.s8l,http://smarteam/,-2147483647,-2147483647,-2147483647, , ,-2147483647,-2147483647, ,-2147483647, ,-2147483647,-2147483647,,-2147483647, ,0,-2147483647,,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647, ,-2147483647,-2147483647, ,-2147483647, , , ,-2147483647,,-2147483647,,3,PANEL_-_FIXE,,13715,5, ,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647
